RowNames;Title;URL
62;EstratÃ©gia de defesa de Bolsonaro Ã© mostrar que nÃ£o houve planos para fazer um golpe de Estado;/republica/estrategia-de-defesa-de-bolsonaro-e-mostrar-que-nao-houve-planos-para-fazer-um-golpe-de-estado/
63;Pesquisa testa potencial eleitoral de Lula, Bolsonaro, Michelle e TarcÃ­sio em 2026;/republica/pesquisa-potencial-eleitoral-lula-bolsonaro-michelle-tarcisio-2026/
64;Magno Malta diz que operaÃ§Ã£o Ã© âcontorcionismo de narrativasâ para chegar a Bolsonaro;/republica/magno-malta-operacao-contorcionismo-narrativas-chegar-bolsonaro/
65;"PF pede ao STF para abrir inquÃ©rito contra Nikolas Ferreira; jurista critica pedido";/republica/nikolas-ferreira-pf-stf-inquerito-fala-lula-jurista-critica-pedido/
66;Temer diz que ânÃ£o hÃ¡ razÃ£o para prisÃ£oâ de Bolsonaro com fatos apurados atÃ© agora;/republica/temer-nao-ha-razao-prisao-bolsonaro-fatos-apurados-ate-agora/
67;Moraes vota para tornar rÃ© cÃºpula da PM-DF pelo 8 de janeiro de 2023;/republica/moraes-vota-tornar-re-cupula-pm-df-8-janeiro-2023/
68;Moraes marca audiÃªncia de custÃ³dia de Valdemar e outros 3 presos na operaÃ§Ã£o de quinta;/republica/moraes-audiencia-custodia-valdemar-3-presos-operacao/
69;"Moraes proíbe contato de advogados dos investigados em operação; OAB pretende recorrer";/republica/moraes-proibe-contato-advogados-investigados-oab-pretende-recorrer/
70;Defesa de Bolsonaro afirma que suposta minuta foi entregue por advogado;/republica/defesa-bolsonaro-minuta-entregue-advogado/
71;Moraes vota para condenar mais 15 envolvidos nos atos de 8 de janeiro de 2023;/republica/moraes-vota-condenar-mais-15-envolvidos-atos-8-janeiro-2023/
72;PSOL pede ao STF prisão de Mourão após senador cobrar reação das Forças Armadas;/republica/psol-pede-ao-stf-prisao-de-mourao-apos-senador-cobrar-reacao-das-forcas-armadas/
73;TCU fará auditoria em empréstimo de US$ 1 bi concedido ao Brasil pelo Banco do Brics;/republica/tcu-fara-auditoria-em-emprestimo-de-us-1-bi-concedido-ao-brasil-pelo-banco-do-brics/
74;"Moraes alcança militares suspeitos de tramarem golpe; investigação chega a Bolsonaro";/republica/moraes-alcanca-militares-suspeitos-de-tramarem-golpe-investigacao-chega-a-bolsonaro/
75;Membros da cúpula do Exército acham que ação da PF é abusiva, mas há crimes que devem ser punidos;/republica/membros-da-cupula-do-exercito-acham-que-acao-da-pf-e-abusiva-mas-ha-crimes-que-devem-ser-punidos-2/
